O SMARTWATER 3 9
P LAYS-BARBECUE 7
R NUTRI-GRAIN-STRAWBERRY 6
P KIND-BAR-DARK-CHOCOLATE-NUT 6
P OREO 5
P CHEETOS-FLAMIN'-HOT 4
K WHAT-A-MATRAKA
R HOSTESS-TWINKIES 6
R TROPICANA-ORANGE-JUICE 4
P POCKY-CHOCOLATE 8
R TASTYKAKE-HONEY-BUN 5
O SNICKERS 1 4
P COCA-COLA 9
M 7
R SUN-CHIPS-HARVEST-CHEDDAR 1
P HOSTESS-TWINKIES 1
O SUN-CHIPS-HARVEST-CHEDDAR 5 3
R NESTEA-LEMON-TEA 8
R MENTOS-FRUIT 5
K WHAT-A-MATRAKA
R CLIF-BAR-CHOCOLATE-CHIP 9
R STARBURST 5
R KIT-KAT 3
R PEPSI 3
P STARBURST 3
R FIJI-WATER 1
P NESQUIK-CHOCOLATE-MILK 7
R FIJI-WATER 2
O POCKY-CHOCOLATE 3 2
K WHAT-A-MATRAKA
R LIFE-SAVERS-GUMMIES 1
P HOSTESS-TWINKIES 2
R DORITOS-NACHO-CHEESE 2
R RED-BULL 1
P NESTEA-LEMON-TEA 4
P SPRITE 4
R TASTYKAKE-HONEY-BUN 10
R MOUNTAIN-DEW 1
R POWERADE 3
R RED-BULL 3
R KIND-BAR-DARK-CHOCOLATE-NUT 10
P TROPICANA-ORANGE-JUICE 9
R FIJI-WATER 9
R TROPICANA-ORANGE-JUICE 4
R TIC-TAC-ORANGE 5
R DORITOS-COOL-RANCH 6
R EXTRA-PEPPERMINT-GUM 10
R LIFE-SAVERS-GUMMIES 3
P CHEETOS-FLAMIN'-HOT 10
M 3
R HOSTESS-DONETTES-POWDERED 6
O OREO 10 8
R RITZ-CRACKERS 9
R KIND-BAR-DARK-CHOCOLATE-NUT 4
R EXTRA-PEPPERMINT-GUM 3
O 3-MUSKETEERS 7 2
R FANTA-ORANGE 9
M 1
R POCKY-CHOCOLATE 2
R KIT-KAT 10
R HARIBO-GOLD-BEARS 6
R AQUAFINA-WATER 2
R NESTEA-LEMON-TEA 1
R SKITTLES 8
R TROPICANA-ORANGE-JUICE 8
R HARIBO-GOLD-BEARS 6
P GATORADE 10
R GATORADE 7
O SKITTLES 7 6
R ALTOIDS-PEPPERMINT 3
R HOSTESS-TWINKIES 6
P CHEETOS-FLAMIN'-HOT 9
P POCKY-CHOCOLATE 9
P M&M 3
M 4
R TIC-TAC-ORANGE 9
R HOSTESS-DONETTES-POWDERED 2
R SPRITE 5
R SNICKERS 4
O POCKY-CHOCOLATE 6 7
R POCKY-CHOCOLATE 9
R FIJI-WATER 8
M 9
R MENTOS-FRUIT 7
R TRIDENT-SPEARMINT-GUM 4
P LAYS-CLASSIC 2
R SPRITE 9
R SMARTWATER 1
R TIC-TAC-ORANGE 5
R FIJI-WATER 1
R TASTYKAKE-HONEY-BUN 6
R KIT-KAT 5
