R CHEETOS-FLAMIN'-HOT 8
R CHEETOS-FLAMIN'-HOT 3
O RITZ-CRACKERS 7 7
K WHAT-A-MATRAKA
R STARBURST 10
O EXTRA-PEPPERMINT-GUM 8 1
R SMARTWATER 3
M 4
P POCKY-CHOCOLATE 4
R LAYS-CLASSIC 4
P PRINGLES-ORIGINAL 4
P PRINGLES-ORIGINAL 10
R 3-MUSKETEERS 6
R LAYS-CLASSIC 6
R PRINGLES-SOUR-CREAM-&-ONION 6
P NESTEA-LEMON-TEA 3
R OREO 7
R COCA-COLA 7
R LAYS-BARBECUE 5
O OREO 10 10
P CHEETOS-CRUNCHY 5
M 7
P SMARTWATER 8
R KIND-BAR-DARK-CHOCOLATE-NUT 10
R RED-BULL 1
R HARIBO-GOLD-BEARS 4
R AQUAFINA-WATER 5
R AQUAFINA-WATER 8
P MENTOS-FRUIT 1
R DORITOS-COOL-RANCH 5
R EXTRA-PEPPERMINT-GUM 3
R SKITTLES 1
R NESQUIK-CHOCOLATE-MILK 7
R TASTYKAKE-HONEY-BUN 9
R CHEETOS-CRUNCHY 6
O EXTRA-PEPPERMINT-GUM 2 8
P PLANET-OATS-CHOCOLATE-MILK 10
R SPRITE 5
R PRINGLES-SOUR-CREAM-&-ONION 6
R PLANET-OATS-CHOCOLATE-MILK 2
P HARIBO-GOLD-BEARS 6
R DORITOS-COOL-RANCH 2
R PRINGLES-ORIGINAL 4
R PLANET-OATS-CHOCOLATE-MILK 4
R TASTYKAKE-HONEY-BUN 6
K WHAT-A-MATRAKA
O OREO 6 4
R DORITOS-COOL-RANCH 3
R STARBURST 7
P FIJI-WATER 3
M 7
R HOSTESS-DONETTES-POWDERED 2
O PRINGLES-SOUR-CREAM-&-ONION 1 3
R COCA-COLA 8
R PRINGLES-ORIGINAL 3
R OREO 2
P TRIDENT-SPEARMINT-GUM 4
M 5
R FIJI-WATER 3
R COCA-COLA 10
R MILKY-WAY 4
P PLANET-OATS-CHOCOLATE-MILK 5
O CHEETOS-FLAMIN'-HOT 8 3
R PRINGLES-ORIGINAL 4
R DASANI-WATER 4
R PEPSI 9
R SMARTWATER 1
R MONSTER-ENERGY 3
R SKITTLES 9
P GATORADE 5
R ALTOIDS-PEPPERMINT 3
R HOSTESS-TWINKIES 5
P TRIDENT-SPEARMINT-GUM 7
R KIND-BAR-DARK-CHOCOLATE-NUT 3
R PLANET-OATS-CHOCOLATE-MILK 8
R MOUNTAIN-DEW 3
R RITZ-CRACKERS 6
P SMARTWATER 1
R CLIF-BAR-CHOCOLATE-CHIP 3
P SUN-CHIPS-HARVEST-CHEDDAR 8
M 4
R PRINGLES-ORIGINAL 8
K WHAT-A-MATRAKA
R HARIBO-GOLD-BEARS 5
M 8
O CHEETOS-FLAMIN'-HOT 7 4
R KIT-KAT 4
R GATORADE 2
R MENTOS-FRUIT 6
O RITZ-CRACKERS 3 8
R M&M 9
P SMARTWATER 3
P MOUNTAIN-DEW 9
R NUTRI-GRAIN-STRAWBERRY 1
M 10
P CLIF-BAR-CHOCOLATE-CHIP 10
R MOUNTAIN-DEW 4
R TASTYKAKE-HONEY-BUN 3
K WHAT-A-MATRAKA
R DASANI-WATER 9
R SNICKERS 9
P MOUNTAIN-DEW 3
R LAYS-CLASSIC 4
P DASANI-WATER 5
R LAYS-CLASSIC 7
P CHEETOS-CRUNCHY 6
O TIC-TAC-ORANGE 4 2
R 3-MUSKETEERS 6
P AQUAFINA-WATER 3
O MENTOS-FRUIT 5 1
P CHEETOS-CRUNCHY 2
R EXTRA-PEPPERMINT-GUM 7
R PRINGLES-ORIGINAL 3
R EXTRA-PEPPERMINT-GUM 4
R PLANET-OATS-CHOCOLATE-MILK 7
