R HOSTESS-DONETTES-POWDERED 5
R AQUAFINA-WATER 7
R CHEETOS-FLAMIN'-HOT 5
O CHEETOS-CRUNCHY 10 9
O M&M 4 10
K WHAT-A-MATRAKA
O CHEETOS-FLAMIN'-HOT 7 7
R DORITOS-COOL-RANCH 2
R TIC-TAC-ORANGE 5
P MILKY-WAY 4
P TIC-TAC-ORANGE 10
O STARBUCKS-FRAPPUCCINO 6 5
O LAYS-BARBECUE 1 6
O FIJI-WATER 5 3
K WHAT-A-MATRAKA
R DORITOS-COOL-RANCH 7
R TWIX 1
O KIT-KAT 8 5
P FIJI-WATER 8
R FIJI-WATER 6
R CLIF-BAR-CHOCOLATE-CHIP 2
R SNICKERS 9
R NESQUIK-CHOCOLATE-MILK 6
O M&M 6 6
R NESTEA-LEMON-TEA 6
P MENTOS-FRUIT 9
R TWIX 7
R RITZ-CRACKERS 3
R KIND-BAR-DARK-CHOCOLATE-NUT 3
M 10
R CHEETOS-FLAMIN'-HOT 2
R TASTYKAKE-HONEY-BUN 6
R PEPSI 6
R DORITOS-COOL-RANCH 8
R MENTOS-FRUIT 9
R KIT-KAT 10
R HARIBO-GOLD-BEARS 3
O HOSTESS-DONETTES-POWDERED 5 5
P MOUNTAIN-DEW 8
R LAYS-CLASSIC 1
R GATORADE 9
R LAYS-BARBECUE 2
P TIC-TAC-ORANGE 1
R TIC-TAC-ORANGE 4
R NUTRI-GRAIN-STRAWBERRY 3
M 2
O FIJI-WATER 6 5
M 5
R POCKY-CHOCOLATE 2
P POWERADE 5
P SPRITE 9
R DASANI-WATER 2
P OREO 9
R CLIF-BAR-CHOCOLATE-CHIP 8
R TRIDENT-SPEARMINT-GUM 10
R TRIDENT-SPEARMINT-GUM 8
R TIC-TAC-ORANGE 5
K WHAT-A-MATRAKA
R TRIDENT-SPEARMINT-GUM 8
O LAYS-CLASSIC 1 7
R TWIX 7
R ALTOIDS-PEPPERMINT 1
R PEPSI 8
R DR-PEPPER 7
R AQUAFINA-WATER 2
R POCKY-CHOCOLATE 1
O CLIF-BAR-CHOCOLATE-CHIP 4 3
R CHEETOS-CRUNCHY 2
M 3
O PLANET-OATS-CHOCOLATE-MILK 3 4
R MENTOS-FRUIT 1
R TIC-TAC-ORANGE 6
R NESQUIK-CHOCOLATE-MILK 9
R TROPICANA-ORANGE-JUICE 1
R RITZ-CRACKERS 9
O MENTOS-FRUIT 10 8
M 6
R KIT-KAT 9
R M&M 3
K WHAT-A-MATRAKA
K WHAT-A-MATRAKA
R MOUNTAIN-DEW 4
R LIFE-SAVERS-GUMMIES 7
R PRINGLES-SOUR-CREAM-&-ONION 8
R HOSTESS-TWINKIES 8
P HOSTESS-DONETTES-POWDERED 4
R MENTOS-FRUIT 7
R STARBURST 10
R LAYS-BARBECUE 9
P PRINGLES-SOUR-CREAM-&-ONION 1
P NESTEA-LEMON-TEA 2
M 7
R NESQUIK-CHOCOLATE-MILK 2
R OREO 5
P KIND-BAR-DARK-CHOCOLATE-NUT 4
P RED-BULL 1
K WHAT-A-MATRAKA
P SPRITE 8
R HOSTESS-TWINKIES 1
R OREO 8
R NESTEA-LEMON-TEA 9
M 7
R TIC-TAC-ORANGE 8
O NESQUIK-CHOCOLATE-MILK 8 7
R FIJI-WATER 8
R NUTRI-GRAIN-STRAWBERRY 7
R HOSTESS-DONETTES-POWDERED 1
R DASANI-WATER 7
R PRINGLES-ORIGINAL 9
R STARBUCKS-FRAPPUCCINO 6
R SUN-CHIPS-HARVEST-CHEDDAR 6
R TIC-TAC-ORANGE 1
R FIJI-WATER 3
M 3
R LAYS-BARBECUE 8
R EXTRA-PEPPERMINT-GUM 1
M 2
R CHEETOS-FLAMIN'-HOT 5
P HARIBO-GOLD-BEARS 5
M 8
P SPRITE 10
R MOUNTAIN-DEW 4
