R EXTRA-PEPPERMINT-GUM 5
R HOSTESS-TWINKIES 6
O 3-MUSKETEERS 10 6
M 3
R GATORADE 1
M 3
R AQUAFINA-WATER 9
K WHAT-A-MATRAKA
R TROPICANA-ORANGE-JUICE 3
R TRIDENT-SPEARMINT-GUM 4
R PRINGLES-ORIGINAL 2
R NESQUIK-CHOCOLATE-MILK 1
R LIFE-SAVERS-GUMMIES 2
R MENTOS-FRUIT 4
R HOSTESS-DONETTES-POWDERED 6
R SUN-CHIPS-HARVEST-CHEDDAR 4
R POWERADE 4
R NESQUIK-CHOCOLATE-MILK 3
R NESTEA-LEMON-TEA 9
R DORITOS-NACHO-CHEESE 3
R SKITTLES 1
R TRIDENT-SPEARMINT-GUM 5
R TRIDENT-SPEARMINT-GUM 8
R COCA-COLA 5
P COCA-COLA 2
P 3-MUSKETEERS 9
P NESQUIK-CHOCOLATE-MILK 7
R SKITTLES 2
P M&M 2
P CHEETOS-FLAMIN'-HOT 4
R NESQUIK-CHOCOLATE-MILK 7
R MILKY-WAY 4
O POCKY-CHOCOLATE 5 9
R SMARTWATER 10
R NUTRI-GRAIN-STRAWBERRY 9
K WHAT-A-MATRAKA
P TWIX 9
P PRINGLES-SOUR-CREAM-&-ONION 1
P NESTEA-LEMON-TEA 7
R TIC-TAC-ORANGE 7
R PLANET-OATS-CHOCOLATE-MILK 6
M 2
O KIND-BAR-DARK-CHOCOLATE-NUT 8 7
R CLIF-BAR-CHOCOLATE-CHIP 10
R MOUNTAIN-DEW 4
R PRINGLES-ORIGINAL 7
R SUN-CHIPS-HARVEST-CHEDDAR 5
R TASTYKAKE-HONEY-BUN 7
M 1
K WHAT-A-MATRAKA
R AQUAFINA-WATER 6
R CHEETOS-CRUNCHY 10
P HOSTESS-DONETTES-POWDERED 3
R EXTRA-PEPPERMINT-GUM 5
R SKITTLES 9
P 3-MUSKETEERS 6
R RED-BULL 9
R SKITTLES 4
P SMARTWATER 4
R POCKY-CHOCOLATE 10
R CHEETOS-CRUNCHY 2
R FANTA-ORANGE 8
R SMARTWATER 1
P DORITOS-NACHO-CHEESE 10
P MENTOS-FRUIT 5
O SNICKERS 4 5
R SUN-CHIPS-HARVEST-CHEDDAR 10
R RED-BULL 9
R TASTYKAKE-HONEY-BUN 7
R SNICKERS 4
R CHEETOS-CRUNCHY 6
K WHAT-A-MATRAKA
R PEPSI 7
M 5
R KIND-BAR-DARK-CHOCOLATE-NUT 1
R LAYS-BARBECUE 2
P TROPICANA-ORANGE-JUICE 10
R DR-PEPPER 8
O TIC-TAC-ORANGE 10 1
R DR-PEPPER 6
R FIJI-WATER 1
R CHEETOS-FLAMIN'-HOT 10
