R AQUAFINA-WATER 4
K WHAT-A-MATRAKA
R STARBUCKS-FRAPPUCCINO 7
P DR-PEPPER 3
R PLANET-OATS-CHOCOLATE-MILK 1
R POCKY-CHOCOLATE 8
M 9
P PEPSI 1
R TIC-TAC-ORANGE 1
K WHAT-A-MATRAKA
P COCA-COLA 2
R DASANI-WATER 1
P ALTOIDS-PEPPERMINT 2
P HARIBO-GOLD-BEARS 9
R CHEETOS-FLAMIN'-HOT 4
P SKITTLES 2
P COCA-COLA 1
R COCA-COLA 7
P SPRITE 6
O STARBURST 9 1
P RITZ-CRACKERS 8
R MILKY-WAY 10
R DORITOS-COOL-RANCH 7
R MOUNTAIN-DEW 10
R RITZ-CRACKERS 5
R COCA-COLA 7
R TRIDENT-SPEARMINT-GUM 7
R SNICKERS 10
P FIJI-WATER 5
R NESQUIK-CHOCOLATE-MILK 6
P 3-MUSKETEERS 10
R MONSTER-ENERGY 9
R KIT-KAT 9
P HARIBO-GOLD-BEARS 5
P OREO 8
R NESQUIK-CHOCOLATE-MILK 7
P DASANI-WATER 9
R POWERADE 6
R PEPSI 8
R OREO 2
R MILKY-WAY 6
P M&M 8
R NESQUIK-CHOCOLATE-MILK 8
M 4
M 10
P SNICKERS 5
R TASTYKAKE-HONEY-BUN 3
P TROPICANA-ORANGE-JUICE 8
R COCA-COLA 2
P STARBUCKS-FRAPPUCCINO 4
R DORITOS-COOL-RANCH 1
O NUTRI-GRAIN-STRAWBERRY 8 7
R AQUAFINA-WATER 10
P CHEETOS-CRUNCHY 3
K WHAT-A-MATRAKA
R ALTOIDS-PEPPERMINT 9
P AQUAFINA-WATER 9
R FIJI-WATER 5
O COCA-COLA 8 5
P POWERADE 5
O SPRITE 2 7
P STARBUCKS-FRAPPUCCINO 4
M 2
M 6
R KIT-KAT 6
R LAYS-CLASSIC 10
P DR-PEPPER 5
K WHAT-A-MATRAKA
R LAYS-CLASSIC 3
K WHAT-A-MATRAKA
P CLIF-BAR-CHOCOLATE-CHIP 1
R LIFE-SAVERS-GUMMIES 3
R HARIBO-GOLD-BEARS 3
R KIT-KAT 3
K WHAT-A-MATRAKA
P KIT-KAT 6
P DORITOS-COOL-RANCH 1
O HOSTESS-DONETTES-POWDERED 9 3
R RITZ-CRACKERS 3
O MOUNTAIN-DEW 3 8
R MONSTER-ENERGY 7
K WHAT-A-MATRAKA
O SNICKERS 1 4
P FANTA-ORANGE 5
M 7
P RITZ-CRACKERS 7
R POCKY-CHOCOLATE 3
R KIT-KAT 9
R MONSTER-ENERGY 4
R OREO 1
K WHAT-A-MATRAKA
R MOUNTAIN-DEW 4
R HARIBO-GOLD-BEARS 4
P MENTOS-FRUIT 8
R LAYS-CLASSIC 8
R DORITOS-NACHO-CHEESE 1
R M&M 4
P PEPSI 6
R CHEETOS-CRUNCHY 5
K WHAT-A-MATRAKA
R LAYS-BARBECUE 6
R FANTA-ORANGE 2
R EXTRA-PEPPERMINT-GUM 6
R SUN-CHIPS-HARVEST-CHEDDAR 6
P CHEETOS-CRUNCHY 5
O DASANI-WATER 3 6
O DR-PEPPER 10 7
R NUTRI-GRAIN-STRAWBERRY 1
R MENTOS-FRUIT 2
R DORITOS-COOL-RANCH 9
M 2
R CHEETOS-FLAMIN'-HOT 6
P SNICKERS 9
