O NUTRI-GRAIN-STRAWBERRY 2 10
R M&M 1
O DR-PEPPER 2 1
R COCA-COLA 9
R LAYS-CLASSIC 6
R DR-PEPPER 6
P TROPICANA-ORANGE-JUICE 2
O POCKY-CHOCOLATE 10 3
P PEPSI 5
R COCA-COLA 6
P ALTOIDS-PEPPERMINT 9
O POCKY-CHOCOLATE 4 3
R EXTRA-PEPPERMINT-GUM 6
R RED-BULL 4
R STARBURST 2
M 6
R DASANI-WATER 3
R DASANI-WATER 9
P M&M 8
O ALTOIDS-PEPPERMINT 8 4
K WHAT-A-MATRAKA
M 9
P LAYS-BARBECUE 4
R NUTRI-GRAIN-STRAWBERRY 4
R COCA-COLA 1
R AQUAFINA-WATER 5
O CHEETOS-CRUNCHY 10 1
R CLIF-BAR-CHOCOLATE-CHIP 8
P HOSTESS-TWINKIES 1
K WHAT-A-MATRAKA
P KIT-KAT 2
R TASTYKAKE-HONEY-BUN 3
R NUTRI-GRAIN-STRAWBERRY 6
R DR-PEPPER 10
R HARIBO-GOLD-BEARS 9
R AQUAFINA-WATER 8
P NUTRI-GRAIN-STRAWBERRY 9
R HOSTESS-TWINKIES 1
O STARBUCKS-FRAPPUCCINO 8 5
R OREO 4
P DORITOS-COOL-RANCH 2
R SKITTLES 6
R 3-MUSKETEERS 5
O SMARTWATER 8 1
R SNICKERS 5
R PRINGLES-ORIGINAL 9
R ALTOIDS-PEPPERMINT 7
P LAYS-BARBECUE 1
R PRINGLES-SOUR-CREAM-&-ONION 4
R POWERADE 9
O MONSTER-ENERGY 10 1
P DORITOS-NACHO-CHEESE 4
P FANTA-ORANGE 1
R CLIF-BAR-CHOCOLATE-CHIP 1
R LAYS-CLASSIC 7
O SNICKERS 5 3
O PEPSI 4 2
R TROPICANA-ORANGE-JUICE 2
R TIC-TAC-ORANGE 6
R SMARTWATER 5
P TROPICANA-ORANGE-JUICE 9
O AQUAFINA-WATER 9 5
P POCKY-CHOCOLATE 2
P MENTOS-FRUIT 10
R POCKY-CHOCOLATE 1
R DORITOS-NACHO-CHEESE 5
R MONSTER-ENERGY 4
R SUN-CHIPS-HARVEST-CHEDDAR 2
P CLIF-BAR-CHOCOLATE-CHIP 1
R COCA-COLA 3
R HOSTESS-DONETTES-POWDERED 7
K WHAT-A-MATRAKA
R PRINGLES-SOUR-CREAM-&-ONION 3
O NUTRI-GRAIN-STRAWBERRY 8 3
R SKITTLES 4
P HOSTESS-DONETTES-POWDERED 9
O TRIDENT-SPEARMINT-GUM 2 8
P STARBUCKS-FRAPPUCCINO 9
R COCA-COLA 8
R SKITTLES 2
R CHEETOS-FLAMIN'-HOT 1
R LAYS-BARBECUE 10
R LIFE-SAVERS-GUMMIES 2
M 8
R AQUAFINA-WATER 7
O SKITTLES 7 9
R DR-PEPPER 6
R MILKY-WAY 4
M 8
P STARBURST 2
P STARBURST 5
R PRINGLES-ORIGINAL 3
R 3-MUSKETEERS 5
R TRIDENT-SPEARMINT-GUM 9
R M&M 10
O RED-BULL 5 2
R 3-MUSKETEERS 6
R KIND-BAR-DARK-CHOCOLATE-NUT 4
M 4
R RITZ-CRACKERS 10
M 1
K WHAT-A-MATRAKA
P LAYS-BARBECUE 8
R SMARTWATER 7
R MOUNTAIN-DEW 8
P FIJI-WATER 3
M 8
K WHAT-A-MATRAKA
R FANTA-ORANGE 4
R CHEETOS-CRUNCHY 8
K WHAT-A-MATRAKA
R HOSTESS-DONETTES-POWDERED 10
O FIJI-WATER 3 1
R RITZ-CRACKERS 2
R RED-BULL 10
R DR-PEPPER 2
P SUN-CHIPS-HARVEST-CHEDDAR 2
R MONSTER-ENERGY 10
O RITZ-CRACKERS 1 7
R SKITTLES 4
R LAYS-BARBECUE 2
P M&M 2
R SMARTWATER 9
R MENTOS-FRUIT 10
P KIND-BAR-DARK-CHOCOLATE-NUT 3
P HOSTESS-DONETTES-POWDERED 10
R ALTOIDS-PEPPERMINT 8
O TWIX 10 2
R FANTA-ORANGE 8
R RED-BULL 2
R PRINGLES-SOUR-CREAM-&-ONION 2
