R OREO 7
P PLANET-OATS-CHOCOLATE-MILK 7
P SPRITE 10
R KIT-KAT 9
P TASTYKAKE-HONEY-BUN 10
R CLIF-BAR-CHOCOLATE-CHIP 10
P COCA-COLA 3
R KIT-KAT 9
M 6
M 1
R HARIBO-GOLD-BEARS 10
O RED-BULL 6 2
R CHEETOS-CRUNCHY 3
R FANTA-ORANGE 5
R SPRITE 4
O FIJI-WATER 8 7
O STARBUCKS-FRAPPUCCINO 9 4
R DORITOS-COOL-RANCH 5
R NESQUIK-CHOCOLATE-MILK 4
R CLIF-BAR-CHOCOLATE-CHIP 9
R FIJI-WATER 6
R TWIX 3
R STARBURST 5
R NESQUIK-CHOCOLATE-MILK 4
M 6
R ALTOIDS-PEPPERMINT 10
P SPRITE 2
R MONSTER-ENERGY 2
R FANTA-ORANGE 6
K WHAT-A-MATRAKA
K WHAT-A-MATRAKA
R EXTRA-PEPPERMINT-GUM 9
O SNICKERS 5 1
R AQUAFINA-WATER 7
R HOSTESS-DONETTES-POWDERED 2
R DR-PEPPER 2
R SKITTLES 1
R HOSTESS-TWINKIES 10
R SNICKERS 6
R HOSTESS-DONETTES-POWDERED 9
R KIND-BAR-DARK-CHOCOLATE-NUT 6
O CHEETOS-CRUNCHY 3 2
O DORITOS-NACHO-CHEESE 9 8
R CHEETOS-CRUNCHY 2
R RED-BULL 1
P DORITOS-COOL-RANCH 7
R EXTRA-PEPPERMINT-GUM 1
R LAYS-BARBECUE 9
P RED-BULL 7
R SUN-CHIPS-HARVEST-CHEDDAR 2
O LAYS-BARBECUE 9 7
R HOSTESS-DONETTES-POWDERED 5
R DORITOS-NACHO-CHEESE 10
R MOUNTAIN-DEW 6
R COCA-COLA 6
P OREO 3
P MILKY-WAY 4
P CLIF-BAR-CHOCOLATE-CHIP 3
P CHEETOS-CRUNCHY 9
P EXTRA-PEPPERMINT-GUM 7
R EXTRA-PEPPERMINT-GUM 4
R KIND-BAR-DARK-CHOCOLATE-NUT 7
R MONSTER-ENERGY 4
R LAYS-CLASSIC 8
R NUTRI-GRAIN-STRAWBERRY 2
M 8
R OREO 5
R POCKY-CHOCOLATE 6
R SPRITE 10
K WHAT-A-MATRAKA
R COCA-COLA 6
P SPRITE 1
R HOSTESS-DONETTES-POWDERED 4
R NESTEA-LEMON-TEA 8
R ALTOIDS-PEPPERMINT 7
P MONSTER-ENERGY 10
R KIT-KAT 5
P PLANET-OATS-CHOCOLATE-MILK 9
M 3
R RED-BULL 5
P NUTRI-GRAIN-STRAWBERRY 4
P STARBUCKS-FRAPPUCCINO 8
M 2
R STARBUCKS-FRAPPUCCINO 6
O PLANET-OATS-CHOCOLATE-MILK 5 5
R EXTRA-PEPPERMINT-GUM 7
K WHAT-A-MATRAKA
R 3-MUSKETEERS 9
P OREO 2
R SPRITE 7
K WHAT-A-MATRAKA
R NESTEA-LEMON-TEA 7
P TWIX 7
R STARBUCKS-FRAPPUCCINO 3
R DORITOS-NACHO-CHEESE 2
O PRINGLES-ORIGINAL 1 2
O DASANI-WATER 2 4
R 3-MUSKETEERS 8
O STARBUCKS-FRAPPUCCINO 9 8
R TWIX 2
P MENTOS-FRUIT 1
R TIC-TAC-ORANGE 4
R M&M 9
R CLIF-BAR-CHOCOLATE-CHIP 1
R TRIDENT-SPEARMINT-GUM 6
O CLIF-BAR-CHOCOLATE-CHIP 1 4
R TROPICANA-ORANGE-JUICE 4
P LIFE-SAVERS-GUMMIES 5
R TWIX 7
R NESTEA-LEMON-TEA 6
M 1
O HOSTESS-DONETTES-POWDERED 8 3
P 3-MUSKETEERS 10
R NUTRI-GRAIN-STRAWBERRY 9
R SKITTLES 1
K WHAT-A-MATRAKA
R DASANI-WATER 3
M 8
R TIC-TAC-ORANGE 5
O MENTOS-FRUIT 7 9
K WHAT-A-MATRAKA
R CLIF-BAR-CHOCOLATE-CHIP 5
P AQUAFINA-WATER 4
R HOSTESS-TWINKIES 10
M 7
O SUN-CHIPS-HARVEST-CHEDDAR 6 10
R CHEETOS-CRUNCHY 1
K WHAT-A-MATRAKA
P AQUAFINA-WATER 6
