R FIJI-WATER 4
O DASANI-WATER 8 4
P NESTEA-LEMON-TEA 10
O GATORADE 4 9
R TRIDENT-SPEARMINT-GUM 1
M 2
K WHAT-A-MATRAKA
R HOSTESS-DONETTES-POWDERED 5
R AQUAFINA-WATER 10
R TIC-TAC-ORANGE 3
M 1
R CHEETOS-FLAMIN'-HOT 1
R NESQUIK-CHOCOLATE-MILK 9
M 7
R LIFE-SAVERS-GUMMIES 8
R EXTRA-PEPPERMINT-GUM 1
R KIND-BAR-DARK-CHOCOLATE-NUT 8
R SPRITE 5
M 8
R RITZ-CRACKERS 5
R FANTA-ORANGE 7
R M&M 10
P TIC-TAC-ORANGE 5
R ALTOIDS-PEPPERMINT 9
R GATORADE 6
M 7
P TIC-TAC-ORANGE 1
R HOSTESS-TWINKIES 8
P ALTOIDS-PEPPERMINT 6
M 5
R 3-MUSKETEERS 9
R PEPSI 3
P AQUAFINA-WATER 9
R POCKY-CHOCOLATE 7
P RITZ-CRACKERS 2
R FIJI-WATER 7
R FANTA-ORANGE 2
O CHEETOS-CRUNCHY 4 9
O DASANI-WATER 4 4
K WHAT-A-MATRAKA
P PEPSI 9
R CLIF-BAR-CHOCOLATE-CHIP 7
R RITZ-CRACKERS 8
R TWIX 8
R SKITTLES 2
R CHEETOS-CRUNCHY 6
R MENTOS-FRUIT 10
K WHAT-A-MATRAKA
R PRINGLES-SOUR-CREAM-&-ONION 2
R STARBURST 1
P RED-BULL 5
R MENTOS-FRUIT 8
R MILKY-WAY 6
R PLANET-OATS-CHOCOLATE-MILK 5
M 1
P SUN-CHIPS-HARVEST-CHEDDAR 10
R PLANET-OATS-CHOCOLATE-MILK 7
R POCKY-CHOCOLATE 2
R EXTRA-PEPPERMINT-GUM 9
R LIFE-SAVERS-GUMMIES 6
R CHEETOS-CRUNCHY 6
O SUN-CHIPS-HARVEST-CHEDDAR 9 4
P COCA-COLA 6
R MOUNTAIN-DEW 10
R TRIDENT-SPEARMINT-GUM 7
R MENTOS-FRUIT 5
P GATORADE 9
R GATORADE 10
R HARIBO-GOLD-BEARS 5
P CHEETOS-CRUNCHY 9
R FANTA-ORANGE 7
P PEPSI 1
P OREO 1
R DORITOS-COOL-RANCH 9
R 3-MUSKETEERS 4
P KIT-KAT 4
R NESQUIK-CHOCOLATE-MILK 2
R PEPSI 1
K WHAT-A-MATRAKA
R TROPICANA-ORANGE-JUICE 6
P OREO 1
R DASANI-WATER 5
R NUTRI-GRAIN-STRAWBERRY 8
R M&M 8
R M&M 2
P FANTA-ORANGE 10
R SKITTLES 9
R POCKY-CHOCOLATE 4
K WHAT-A-MATRAKA
R AQUAFINA-WATER 5
P MENTOS-FRUIT 8
R KIT-KAT 9
P SMARTWATER 10
R NESTEA-LEMON-TEA 10
O NUTRI-GRAIN-STRAWBERRY 4 8
R HARIBO-GOLD-BEARS 2
O M&M 6 1
R PRINGLES-ORIGINAL 5
R POWERADE 6
P SNICKERS 1
R DORITOS-COOL-RANCH 7
M 6
