R DORITOS-COOL-RANCH 9
R LIFE-SAVERS-GUMMIES 1
R POCKY-CHOCOLATE 1
P MOUNTAIN-DEW 1
R HOSTESS-TWINKIES 3
R M&M 2
P SNICKERS 7
R PLANET-OATS-CHOCOLATE-MILK 10
M 10
R HOSTESS-TWINKIES 6
O NESTEA-LEMON-TEA 7 4
R SNICKERS 6
P SPRITE 10
R LIFE-SAVERS-GUMMIES 4
R NESQUIK-CHOCOLATE-MILK 5
R NESQUIK-CHOCOLATE-MILK 7
O TASTYKAKE-HONEY-BUN 2 6
R OREO 8
P LAYS-CLASSIC 10
R SMARTWATER 10
O KIND-BAR-DARK-CHOCOLATE-NUT 4 1
P DASANI-WATER 8
P KIT-KAT 9
R KIND-BAR-DARK-CHOCOLATE-NUT 9
R HARIBO-GOLD-BEARS 9
R SUN-CHIPS-HARVEST-CHEDDAR 1
O TIC-TAC-ORANGE 3 5
P M&M 6
R LIFE-SAVERS-GUMMIES 8
K WHAT-A-MATRAKA
R FIJI-WATER 7
R DASANI-WATER 7
R RED-BULL 3
O GATORADE 5 5
R TRIDENT-SPEARMINT-GUM 2
R PEPSI 3
R 3-MUSKETEERS 10
P PRINGLES-SOUR-CREAM-&-ONION 5
R KIND-BAR-DARK-CHOCOLATE-NUT 4
M 3
R NUTRI-GRAIN-STRAWBERRY 9
R DORITOS-COOL-RANCH 6
R 3-MUSKETEERS 4
R DASANI-WATER 1
R DR-PEPPER 3
R FIJI-WATER 7
M 9
P ALTOIDS-PEPPERMINT 2
R MONSTER-ENERGY 6
R LAYS-BARBECUE 7
R STARBUCKS-FRAPPUCCINO 5
R HOSTESS-TWINKIES 9
K WHAT-A-MATRAKA
R AQUAFINA-WATER 4
R SPRITE 1
R SMARTWATER 7
R PEPSI 1
P CHEETOS-CRUNCHY 2
R TIC-TAC-ORANGE 10
R DORITOS-COOL-RANCH 9
O PLANET-OATS-CHOCOLATE-MILK 7 7
R POCKY-CHOCOLATE 2
R NESTEA-LEMON-TEA 7
R PRINGLES-SOUR-CREAM-&-ONION 6
R CLIF-BAR-CHOCOLATE-CHIP 7
R OREO 2
R LAYS-BARBECUE 1
R OREO 2
K WHAT-A-MATRAKA
P PLANET-OATS-CHOCOLATE-MILK 8
R MILKY-WAY 7
P HOSTESS-DONETTES-POWDERED 8
R CHEETOS-CRUNCHY 2
R DASANI-WATER 5
R CLIF-BAR-CHOCOLATE-CHIP 4
R DASANI-WATER 5
R CHEETOS-CRUNCHY 8
K WHAT-A-MATRAKA
O SPRITE 2 9
P CHEETOS-FLAMIN'-HOT 5
K WHAT-A-MATRAKA
R STARBUCKS-FRAPPUCCINO 5
R MOUNTAIN-DEW 6
