R MENTOS-FRUIT 10
K WHAT-A-MATRAKA
R OREO 3
M 6
P GATORADE 7
P RED-BULL 6
R RED-BULL 9
O RITZ-CRACKERS 6 9
R STARBURST 4
P HARIBO-GOLD-BEARS 8
O PLANET-OATS-CHOCOLATE-MILK 2 4
R SMARTWATER 1
R DASANI-WATER 5
R PLANET-OATS-CHOCOLATE-MILK 5
O COCA-COLA 6 8
P NESQUIK-CHOCOLATE-MILK 3
O STARBURST 5 3
R DORITOS-COOL-RANCH 7
P CLIF-BAR-CHOCOLATE-CHIP 10
O CHEETOS-FLAMIN'-HOT 10 2
R STARBUCKS-FRAPPUCCINO 4
O TWIX 1 7
R FIJI-WATER 5
P RITZ-CRACKERS 5
R CHEETOS-CRUNCHY 7
P PEPSI 8
R POCKY-CHOCOLATE 6
P RED-BULL 6
P HOSTESS-TWINKIES 8
R HARIBO-GOLD-BEARS 2
R NUTRI-GRAIN-STRAWBERRY 3
M 1
O DR-PEPPER 9 8
O CHEETOS-CRUNCHY 10 9
R TRIDENT-SPEARMINT-GUM 2
R KIND-BAR-DARK-CHOCOLATE-NUT 6
R PRINGLES-SOUR-CREAM-&-ONION 9
R GATORADE 4
R PRINGLES-SOUR-CREAM-&-ONION 3
R PRINGLES-ORIGINAL 6
R TASTYKAKE-HONEY-BUN 9
R SUN-CHIPS-HARVEST-CHEDDAR 3
M 2
P LIFE-SAVERS-GUMMIES 5
P GATORADE 2
P HOSTESS-TWINKIES 5
R GATORADE 8
R LAYS-CLASSIC 5
R EXTRA-PEPPERMINT-GUM 5
R AQUAFINA-WATER 7
R ALTOIDS-PEPPERMINT 8
R PEPSI 8
R MENTOS-FRUIT 3
R SUN-CHIPS-HARVEST-CHEDDAR 9
P POWERADE 6
O TRIDENT-SPEARMINT-GUM 8 4
M 2
O MENTOS-FRUIT 4 5
R TWIX 1
R PRINGLES-ORIGINAL 6
P NUTRI-GRAIN-STRAWBERRY 6
R RED-BULL 1
P NESQUIK-CHOCOLATE-MILK 10
R PRINGLES-ORIGINAL 9
R RITZ-CRACKERS 6
R ALTOIDS-PEPPERMINT 9
P POCKY-CHOCOLATE 9
R PRINGLES-ORIGINAL 4
R ALTOIDS-PEPPERMINT 7
R OREO 7
M 7
R FANTA-ORANGE 7
R SMARTWATER 6
R PRINGLES-SOUR-CREAM-&-ONION 1
R GATORADE 6
P TRIDENT-SPEARMINT-GUM 2
M 5
R OREO 1
R PEPSI 6
R RED-BULL 3
P PRINGLES-ORIGINAL 4
R RED-BULL 8
R MOUNTAIN-DEW 3
K WHAT-A-MATRAKA
R TASTYKAKE-HONEY-BUN 7
R COCA-COLA 10
R NESQUIK-CHOCOLATE-MILK 1
P LIFE-SAVERS-GUMMIES 8
R PEPSI 5
R KIND-BAR-DARK-CHOCOLATE-NUT 3
R FANTA-ORANGE 8
K WHAT-A-MATRAKA
R MILKY-WAY 5
P TIC-TAC-ORANGE 4
R SPRITE 3
O TROPICANA-ORANGE-JUICE 8 1
P CHEETOS-CRUNCHY 10
R STARBUCKS-FRAPPUCCINO 4
R SNICKERS 10
R FIJI-WATER 6
P MOUNTAIN-DEW 2
R HOSTESS-TWINKIES 5
R POWERADE 4
P RITZ-CRACKERS 9
R LIFE-SAVERS-GUMMIES 5
M 1
R RED-BULL 8
O LAYS-BARBECUE 4 3
R OREO 8
K WHAT-A-MATRAKA
O POCKY-CHOCOLATE 4 3
R NESQUIK-CHOCOLATE-MILK 9
R GATORADE 7
R NESTEA-LEMON-TEA 3
R FIJI-WATER 4
R DR-PEPPER 7
R DASANI-WATER 1
R PEPSI 3
M 1
R MENTOS-FRUIT 2
P NUTRI-GRAIN-STRAWBERRY 7
R KIND-BAR-DARK-CHOCOLATE-NUT 1
K WHAT-A-MATRAKA
R SKITTLES 5
P OREO 5
R PRINGLES-SOUR-CREAM-&-ONION 9
R HOSTESS-TWINKIES 7
R HOSTESS-DONETTES-POWDERED 9
O ALTOIDS-PEPPERMINT 7 1
P SPRITE 8
R KIND-BAR-DARK-CHOCOLATE-NUT 5
R HARIBO-GOLD-BEARS 1
K WHAT-A-MATRAKA
O OREO 4 2
P DASANI-WATER 3
R M&M 10
M 4
R NUTRI-GRAIN-STRAWBERRY 7
O GATORADE 7 5
M 3
R DORITOS-NACHO-CHEESE 7
R LAYS-BARBECUE 7
K WHAT-A-MATRAKA
M 10
M 6
M 4
R SKITTLES 2
O PRINGLES-ORIGINAL 10 9
P 3-MUSKETEERS 9
R NESTEA-LEMON-TEA 4
R PEPSI 6
R HOSTESS-DONETTES-POWDERED 7
P HOSTESS-DONETTES-POWDERED 8
M 1
R MENTOS-FRUIT 6
R CHEETOS-FLAMIN'-HOT 3
R AQUAFINA-WATER 10
M 10
O PRINGLES-ORIGINAL 7 6
P PLANET-OATS-CHOCOLATE-MILK 8
P LIFE-SAVERS-GUMMIES 5
K WHAT-A-MATRAKA
R DORITOS-NACHO-CHEESE 5
R AQUAFINA-WATER 2
R FIJI-WATER 4
O TWIX 3 10
R NUTRI-GRAIN-STRAWBERRY 4
R CHEETOS-FLAMIN'-HOT 6
M 8
R FIJI-WATER 6
R DORITOS-COOL-RANCH 10
R 3-MUSKETEERS 7
R SKITTLES 10
R MENTOS-FRUIT 10
P PLANET-OATS-CHOCOLATE-MILK 3
R POWERADE 5
R PEPSI 3
R LIFE-SAVERS-GUMMIES 5
R LAYS-CLASSIC 5
R PRINGLES-ORIGINAL 6
O SPRITE 4 7
R PRINGLES-SOUR-CREAM-&-ONION 7
R COCA-COLA 5
R NUTRI-GRAIN-STRAWBERRY 9
R 3-MUSKETEERS 1
R PRINGLES-ORIGINAL 8
R NESQUIK-CHOCOLATE-MILK 8
R TWIX 6
R TWIX 7
R DORITOS-NACHO-CHEESE 9
R AQUAFINA-WATER 1
P MILKY-WAY 3
R EXTRA-PEPPERMINT-GUM 8
R HARIBO-GOLD-BEARS 9
R PRINGLES-SOUR-CREAM-&-ONION 4
P RED-BULL 5
R DR-PEPPER 4
R FIJI-WATER 10
O RITZ-CRACKERS 3 9
M 6
R AQUAFINA-WATER 7
R TASTYKAKE-HONEY-BUN 7
O LAYS-CLASSIC 5 3
R KIT-KAT 9
K WHAT-A-MATRAKA
O NUTRI-GRAIN-STRAWBERRY 1 9
P PRINGLES-ORIGINAL 7
