R RITZ-CRACKERS 3
P KIND-BAR-DARK-CHOCOLATE-NUT 6
R ALTOIDS-PEPPERMINT 1
R 3-MUSKETEERS 5
R AQUAFINA-WATER 3
R TWIX 8
R LAYS-CLASSIC 2
R M&M 1
P STARBURST 3
R MILKY-WAY 1
P NESTEA-LEMON-TEA 1
P KIT-KAT 10
R RITZ-CRACKERS 6
R HOSTESS-TWINKIES 3
R SNICKERS 9
R RED-BULL 5
R AQUAFINA-WATER 10
R 3-MUSKETEERS 2
R HARIBO-GOLD-BEARS 6
R COCA-COLA 8
R GATORADE 10
O STARBUCKS-FRAPPUCCINO 3 4
R FIJI-WATER 4
P CLIF-BAR-CHOCOLATE-CHIP 8
R PLANET-OATS-CHOCOLATE-MILK 2
R SKITTLES 10
P DORITOS-NACHO-CHEESE 4
P 3-MUSKETEERS 4
R AQUAFINA-WATER 1
R FANTA-ORANGE 5
R HOSTESS-TWINKIES 8
R LAYS-CLASSIC 9
P CLIF-BAR-CHOCOLATE-CHIP 9
R TROPICANA-ORANGE-JUICE 5
P SMARTWATER 7
R AQUAFINA-WATER 1
R 3-MUSKETEERS 7
P STARBUCKS-FRAPPUCCINO 6
R PRINGLES-SOUR-CREAM-&-ONION 1
M 7
R EXTRA-PEPPERMINT-GUM 4
R TRIDENT-SPEARMINT-GUM 9
R TROPICANA-ORANGE-JUICE 4
R TWIX 7
R TASTYKAKE-HONEY-BUN 1
R HOSTESS-DONETTES-POWDERED 6
O STARBURST 7 6
R AQUAFINA-WATER 3
R CHEETOS-FLAMIN'-HOT 4
R TRIDENT-SPEARMINT-GUM 8
M 6
P PEPSI 4
R MILKY-WAY 7
M 8
R CHEETOS-FLAMIN'-HOT 3
P SNICKERS 9
R KIT-KAT 7
R PRINGLES-SOUR-CREAM-&-ONION 1
R NUTRI-GRAIN-STRAWBERRY 1
P MILKY-WAY 3
P MILKY-WAY 10
O FANTA-ORANGE 5 10
O NESQUIK-CHOCOLATE-MILK 4 4
O STARBURST 8 7
R DORITOS-NACHO-CHEESE 5
R HARIBO-GOLD-BEARS 4
R STARBURST 10
P TWIX 3
P PLANET-OATS-CHOCOLATE-MILK 7
R TRIDENT-SPEARMINT-GUM 1
O MENTOS-FRUIT 2 2
R PEPSI 9
P DR-PEPPER 8
K WHAT-A-MATRAKA
R RITZ-CRACKERS 2
R FIJI-WATER 8
R TRIDENT-SPEARMINT-GUM 7
R SNICKERS 3
R HARIBO-GOLD-BEARS 4
P HOSTESS-DONETTES-POWDERED 5
R MILKY-WAY 4
P TROPICANA-ORANGE-JUICE 3
O STARBUCKS-FRAPPUCCINO 3 6
M 3
R LAYS-BARBECUE 5
R COCA-COLA 1
P MONSTER-ENERGY 5
R PRINGLES-SOUR-CREAM-&-ONION 3
R CHEETOS-CRUNCHY 10
M 2
O HARIBO-GOLD-BEARS 4 10
K WHAT-A-MATRAKA
R EXTRA-PEPPERMINT-GUM 8
R MONSTER-ENERGY 3
R KIND-BAR-DARK-CHOCOLATE-NUT 3
O NESQUIK-CHOCOLATE-MILK 2 3
R MONSTER-ENERGY 7
K WHAT-A-MATRAKA
P LIFE-SAVERS-GUMMIES 5
P MILKY-WAY 2
R RITZ-CRACKERS 4
R TASTYKAKE-HONEY-BUN 5
P TRIDENT-SPEARMINT-GUM 2
P PLANET-OATS-CHOCOLATE-MILK 4
K WHAT-A-MATRAKA
R NESQUIK-CHOCOLATE-MILK 3
P PLANET-OATS-CHOCOLATE-MILK 5
R CHEETOS-FLAMIN'-HOT 7
R DASANI-WATER 7
R SPRITE 1
R DORITOS-NACHO-CHEESE 2
R KIT-KAT 10
R TASTYKAKE-HONEY-BUN 10
P GATORADE 6
O SKITTLES 9 9
P FIJI-WATER 9
R NESTEA-LEMON-TEA 9
P GATORADE 8
R LAYS-BARBECUE 7
M 10
R CHEETOS-CRUNCHY 7
K WHAT-A-MATRAKA
O DORITOS-COOL-RANCH 4 7
M 5
R TWIX 7
M 8
P PRINGLES-SOUR-CREAM-&-ONION 1
R LAYS-BARBECUE 8
P HOSTESS-TWINKIES 7
K WHAT-A-MATRAKA
R HOSTESS-TWINKIES 5
P AQUAFINA-WATER 6
R MONSTER-ENERGY 1
R MOUNTAIN-DEW 10
K WHAT-A-MATRAKA
P PRINGLES-SOUR-CREAM-&-ONION 3
P MILKY-WAY 10
R GATORADE 4
P LAYS-BARBECUE 3
R KIT-KAT 5
P STARBURST 7
R NESTEA-LEMON-TEA 6
R GATORADE 3
R HARIBO-GOLD-BEARS 10
R AQUAFINA-WATER 3
O CHEETOS-CRUNCHY 6 4
R STARBURST 8
K WHAT-A-MATRAKA
R MOUNTAIN-DEW 9
R KIT-KAT 9
P SMARTWATER 4
R HOSTESS-TWINKIES 5
P TWIX 10
